學校名稱,科系名稱,就讀類型,等級別,學生數,教師數,縣市,大型科系
國立臺灣海洋大學,光電與材料科技學系,D 日,M 碩士,62.0,0,17 基隆市,否
國立臺灣海洋大學,光電與材料科技學系,D 日,B 學士,140.0,19,17 基隆市,否
國立臺灣海洋大學,通訊與導航工程學系,D 日,M 碩士,57.0,0,17 基隆市,否
國立臺灣海洋大學,通訊與導航工程學系,D 日,B 學士,229.0,13,17 基隆市,否
國立臺灣海洋大學,機械與機電工程學系,D 日,D 博士,5.0,0,17 基隆市,否
國立臺灣海洋大學,機械與機電工程學系,D 日,M 碩士,71.0,0,17 基隆市,否
國立臺灣海洋大學,機械與機電工程學系,D 日,B 學士,375.0,23,17 基隆市,否
國立臺灣海洋大學,系統工程暨造船學系,D 日,D 博士,6.0,0,17 基隆市,否
國立臺灣海洋大學,系統工程暨造船學系,D 日,M 碩士,51.0,0,17 基隆市,否
國立臺灣海洋大學,系統工程暨造船學系,D 日,B 學士,197.0,16,17 基隆市,否
國立臺灣海洋大學,輪機工程學系,D 日,D 博士,30.0,0,17 基隆市,否
國立臺灣海洋大學,輪機工程學系,D 日,M 碩士,33.0,0,17 基隆市,否
國立臺灣海洋大學,輪機工程學系,N 職,M 碩士,31.0,0,17 基隆市,否
國立臺灣海洋大學,輪機工程學系,D 日,B 學士,384.0,12,17 基隆市,否
國立臺灣海洋大學,輪機工程學系學士後多元專長培力課程專班,P 進,B 學士,76.0,0,17 基隆市,否
國立臺灣海洋大學,食品科學系,D 日,D 博士,25.0,0,17 基隆市,否
國立臺灣海洋大學,食品科學系,D 日,M 碩士,116.0,0,17 基隆市,否
國立臺灣海洋大學,食品科學系,N 職,M 碩士,44.0,0,17 基隆市,否
國立臺灣海洋大學,食品科學系,D 日,B 學士,435.0,26,17 基隆市,否
國立臺灣海洋大學,食品科學系,P 進,B 學士,96.0,0,17 基隆市,否
國立臺灣海洋大學,食品安全與風險管理研究所,D 日,M 碩士,26.0,5,17 基隆市,否
國立臺灣海洋大學,食品安全管理碩士在職學位學程,N 職,M 碩士,39.0,2,17 基隆市,否
國立臺灣海洋大學,環境生物與漁業科學學系,D 日,D 博士,30.0,0,17 基隆市,否
國立臺灣海洋大學,環境生物與漁業科學學系,D 日,M 碩士,30.0,0,17 基隆市,否
國立臺灣海洋大學,環境生物與漁業科學學系,N 職,M 碩士,27.0,0,17 基隆市,否
國立臺灣海洋大學,環境生物與漁業科學學系,D 日,B 學士,173.0,13,17 基隆市,否
國立臺灣海洋大學,水產養殖學系,D 日,D 博士,35.0,0,17 基隆市,否
國立臺灣海洋大學,水產養殖學系,D 日,M 碩士,97.0,0,17 基隆市,否
國立臺灣海洋大學,水產養殖學系,D 日,B 學士,411.0,21,17 基隆市,否
國立臺灣海洋大學,運輸科學系,D 日,M 碩士,62.0,0,17 基隆市,否
國立臺灣海洋大學,運輸科學系運輸與供應鏈管理碩士在職專班,N 職,M 碩士,33.0,0,17 基隆市,否
國立臺灣海洋大學,運輸科學系,D 日,B 學士,355.0,17,17 基隆市,否
國立臺灣海洋大學,航運管理學系,D 日,D 博士,36.0,0,17 基隆市,否
國立臺灣海洋大學,航運管理學系,D 日,M 碩士,84.0,0,17 基隆市,否
國立臺灣海洋大學,航運管理學系,N 職,M 碩士,127.0,0,17 基隆市,否
國立臺灣海洋大學,航運管理學系,D 日,B 學士,466.0,21,17 基隆市,否
國立臺灣海洋大學,航運管理學系,P 進,B 學士,322.0,0,17 基隆市,否
國立臺灣海洋大學,商船學系,D 日,M 碩士,28.0,0,17 基隆市,否
國立臺灣海洋大學,商船學系,N 職,M 碩士,32.0,0,17 基隆市,否
國立臺灣海洋大學,商船學系,D 日,B 學士,508.0,16,17 基隆市,是
國立臺灣海洋大學,商船學系學士後多元專長培力課程專班,P 進,B 學士,103.0,0,17 基隆市,否
國立臺灣海洋大學,學士後商船學士學位學程,N 修,X 4+X,0.0,0,17 基隆市,否
國立臺灣海洋大學,通識及共同科目,D 日,,0.0,23,17 基隆市,否
國立臺灣海洋大學,軍訓教官,D 日,,0.0,3,17 基隆市,否
國立臺灣海洋大學,其他(包括行政助教),D 日,,0.0,2,17 基隆市,否
國立中正大學,教育學研究所課程博士班,D 日,D 博士,60.0,0,10 嘉義縣,否
國立中正大學,教育學研究所教育學碩士班,D 日,M 碩士,48.0,9,10 嘉義縣,否
國立中正大學,教育學研究所教育學碩士在職專班,N 職,M 碩士,93.0,0,10 嘉義縣,否
國立中正大學,成人及繼續教育學系,D 日,D 博士,40.0,0,10 嘉義縣,否
國立中正大學,成人及繼續教育學系,D 日,M 碩士,86.0,0,10 嘉義縣,否
國立中正大學,成人及繼續教育學系,N 職,M 碩士,94.0,0,10 嘉義縣,否
國立中正大學,成人及繼續教育學系,D 日,B 學士,111.0,11,10 嘉義縣,否
國立中正大學,教育領導與管理發展國際博士學位學程,D 日,D 博士,9.0,0,10 嘉義縣,否
國立中正大學,教育領導與管理發展國際碩士學位學程,D 日,M 碩士,20.0,4,10 嘉義縣,否
國立中正大學,教育專業與學校領導數位學習碩士在職專班,N 職,M 碩士,4.0,0,10 嘉義縣,否
國立中正大學,教學專業發展數位學習碩士在職專班,N 職,M 碩士,84.0,0,10 嘉義縣,否
國立中正大學,歷史學系,D 日,D 博士,19.0,0,10 嘉義縣,否
國立中正大學,歷史學系,D 日,M 碩士,26.0,0,10 嘉義縣,否
國立中正大學,歷史學系,D 日,B 學士,171.0,14,10 嘉義縣,否
國立中正大學,哲學系,D 日,D 博士,7.0,0,10 嘉義縣,否
國立中正大學,哲學系,D 日,M 碩士,21.0,0,10 嘉義縣,否
國立中正大學,哲學系,D 日,B 學士,210.0,15,10 嘉義縣,否
國立中正大學,外國語文學系,D 日,M 碩士,48.0,0,10 嘉義縣,否
國立中正大學,外國語文學系,D 日,B 學士,216.0,15,10 嘉義縣,否
國立中正大學,台灣文學與創意應用研究所,D 日,M 碩士,22.0,5,10 嘉義縣,否
國立中正大學,台灣文學與創意應用研究所台灣文化碩士在職專班,N 職,M 碩士,52.0,0,10 嘉義縣,否
國立中正大學,中國文學系,D 日,D 博士,30.0,0,10 嘉義縣,否
國立中正大學,中國文學系,D 日,M 碩士,39.0,0,10 嘉義縣,否
國立中正大學,中國文學系,D 日,B 學士,171.0,15,10 嘉義縣,否
國立中正大學,語言學研究所,D 日,D 博士,13.0,0,10 嘉義縣,否
國立中正大學,語言學研究所,D 日,M 碩士,45.0,6,10 嘉義縣,否
國立中正大學,經濟學系國際經濟學博士班,D 日,D 博士,5.0,0,10 嘉義縣,否
國立中正大學,經濟學系國際經濟學碩士班,D 日,M 碩士,68.0,0,10 嘉義縣,否
國立中正大學,經濟學系國際經濟學碩士在職專班,N 職,M 碩士,49.0,0,10 嘉義縣,否
國立中正大學,經濟學系,D 日,B 學士,386.0,18,10 嘉義縣,否
國立中正大學,政治學系,D 日,M 碩士,17.0,0,10 嘉義縣,否
國立中正大學,政治學系政府與公共事務碩士在職專班,N 職,M 碩士,35.0,0,10 嘉義縣,否
國立中正大學,政治學系,D 日,B 學士,199.0,13,10 嘉義縣,否
國立中正大學,戰略暨國際事務研究所,D 日,M 碩士,36.0,6,10 嘉義縣,否
國立中正大學,戰略暨國際事務研究所戰略暨國家安全碩士在職專班,N 職,M 碩士,58.0,0,10 嘉義縣,否
國立中正大學,心理學系,D 日,D 博士,15.0,0,10 嘉義縣,否
國立中正大學,心理學系,D 日,M 碩士,108.0,0,10 嘉義縣,否
國立中正大學,心理學系,D 日,B 學士,222.0,18,10 嘉義縣,否
國立中正大學,勞工關係學系,D 日,M 碩士,43.0,0,10 嘉義縣,否
國立中正大學,勞工關係學系,N 職,M 碩士,82.0,0,10 嘉義縣,否
國立中正大學,勞工關係學系,D 日,B 學士,185.0,14,10 嘉義縣,否
國立中正大學,認知科學博士學位學程,D 日,D 博士,5.0,0,10 嘉義縣,否
國立中正大學,犯罪防治學系,D 日,D 博士,43.0,0,10 嘉義縣,否
國立中正大學,犯罪防治學系,D 日,M 碩士,60.0,0,10 嘉義縣,否
國立中正大學,犯罪防治學系,N 職,M 碩士,99.0,0,10 嘉義縣,否
國立中正大學,犯罪防治學系,D 日,B 學士,157.0,10,10 嘉義縣,否
國立中正大學,傳播學系電訊傳播碩士班,D 日,M 碩士,61.0,0,10 嘉義縣,否
國立中正大學,傳播學系,D 日,B 學士,193.0,14,10 嘉義縣,否
國立中正大學,會計與資訊科技學系,D 日,D 博士,14.0,0,10 嘉義縣,否
國立中正大學,會計與資訊科技學系,D 日,M 碩士,74.0,0,10 嘉義縣,否
國立中正大學,會計與資訊科技學系,N 職,M 碩士,110.0,0,10 嘉義縣,否
國立中正大學,會計與資訊科技學系,D 日,B 學士,218.0,12,10 嘉義縣,否
國立中正大學,財務金融學系,D 日,D 博士,9.0,0,10 嘉義縣,否
國立中正大學,財務金融學系,D 日,M 碩士,89.0,0,10 嘉義縣,否
國立中正大學,財務金融學系,N 職,M 碩士,69.0,0,10 嘉義縣,否
國立中正大學,財務金融學系,D 日,B 學士,346.0,17,10 嘉義縣,否
國立中正大學,國際財務金融管理碩士學位學程,D 日,M 碩士,9.0,2,10 嘉義縣,否
國立中正大學,企業管理學系,D 日,D 博士,45.0,0,10 嘉義縣,否
國立中正大學,企業管理學系,D 日,M 碩士,116.0,0,10 嘉義縣,否
國立中正大學,企業管理學系,N 職,M 碩士,84.0,0,10 嘉義縣,否
國立中正大學,企業管理學系,D 日,B 學士,319.0,19,10 嘉義縣,否
國立中正大學,高階主管管理碩士在職專班,N 職,M 碩士,64.0,3,10 嘉義縣,否
國立中正大學,金融科技碩士學位學程,D 日,M 碩士,12.0,2,10 嘉義縣,否
國立中正大學,法律學系,D 日,D 博士,53.0,0,10 嘉義縣,否
國立中正大學,法律學系,D 日,M 碩士,177.0,0,10 嘉義縣,否
國立中正大學,法律學系,N 職,M 碩士,167.0,0,10 嘉義縣,否
國立中正大學,法律學系,D 日,B 學士,330.0,20,10 嘉義縣,否
國立中正大學,法學院高階主管法律碩士在職專班,N 職,M 碩士,41.0,1,10 嘉義縣,否
國立中正大學,財經法律學系,D 日,M 碩士,102.0,0,10 嘉義縣,否
國立中正大學,財經法律學系,N 職,M 碩士,55.0,0,10 嘉義縣,否
國立中正大學,財經法律學系,D 日,B 學士,193.0,9,10 嘉義縣,否
國立中正大學,生物醫學科學系分子生物博士班,D 日,D 博士,24.0,0,10 嘉義縣,否
國立中正大學,生物醫學科學系,D 日,M 碩士,39.0,0,10 嘉義縣,否
國立中正大學,生物醫學科學系,D 日,B 學士,165.0,14,10 嘉義縣,否
國立中正大學,化學暨生物化學系,D 日,D 博士,8.0,0,10 嘉義縣,否
國立中正大學,化學暨生物化學系,D 日,M 碩士,123.0,0,10 嘉義縣,否
國立中正大學,化學暨生物化學系,D 日,B 學士,187.0,17,10 嘉義縣,否
國立中正大學,地球與環境科學系地震學暨地球與環境科學博士班,D 日,D 博士,5.0,0,10 嘉義縣,否
國立中正大學,地球與環境科學系,D 日,M 碩士,45.0,0,10 嘉義縣,否
國立中正大學,地球與環境科學系災害應變碩士在職專班,N 職,M 碩士,18.0,0,10 嘉義縣,否
國立中正大學,地球與環境科學系,D 日,B 學士,147.0,18,10 嘉義縣,否
國立中正大學,物理學系,D 日,D 博士,13.0,0,10 嘉義縣,否
國立中正大學,物理學系,D 日,M 碩士,36.0,0,10 嘉義縣,否
國立中正大學,物理學系,D 日,B 學士,204.0,18,10 嘉義縣,否
國立中正大學,跨領域科學國際博士學位學程,D 日,D 博士,5.0,5,10 嘉義縣,否
國立中正大學,數學系數學科學博士班,D 日,D 博士,1.0,0,10 嘉義縣,否
國立中正大學,數學系,D 日,M 碩士,66.0,0,10 嘉義縣,否
國立中正大學,數學系,D 日,B 學士,183.0,20,10 嘉義縣,否
國立中正大學,資訊管理學系,D 日,D 博士,17.0,0,10 嘉義縣,否
國立中正大學,資訊管理學系,D 日,M 碩士,116.0,0,10 嘉義縣,否
國立中正大學,資訊管理學系,N 職,M 碩士,69.0,0,10 嘉義縣,否
國立中正大學,資訊管理學系,D 日,B 學士,210.0,13,10 嘉義縣,否
國立中正大學,資訊工程學系,D 日,D 博士,23.0,0,10 嘉義縣,否
國立中正大學,資訊工程學系,D 日,M 碩士,284.0,0,10 嘉義縣,否
國立中正大學,資訊工程學系,N 職,M 碩士,72.0,0,10 嘉義縣,否
國立中正大學,資訊工程學系,D 日,B 學士,406.0,27,10 嘉義縣,否
國立中正大學,化學工程學系,D 日,D 博士,6.0,0,10 嘉義縣,否
國立中正大學,化學工程學系,D 日,M 碩士,104.0,0,10 嘉義縣,否
國立中正大學,化學工程學系,D 日,B 學士,186.0,14,10 嘉義縣,否
國立中正大學,電機工程學系,D 日,D 博士,22.0,0,10 嘉義縣,否
國立中正大學,電機工程學系,D 日,M 碩士,272.0,0,10 嘉義縣,否
國立中正大學,電機工程學系,D 日,B 學士,318.0,20,10 嘉義縣,否
國立中正大學,通訊工程學系,D 日,D 博士,4.0,0,10 嘉義縣,否
國立中正大學,通訊工程學系,D 日,M 碩士,122.0,0,10 嘉義縣,否
國立中正大學,通訊工程學系,D 日,B 學士,193.0,11,10 嘉義縣,否
國立中正大學,機械工程學系,D 日,D 博士,39.0,0,10 嘉義縣,否
國立中正大學,機械工程學系,D 日,M 碩士,218.0,0,10 嘉義縣,否
國立中正大學,機械工程學系,D 日,B 學士,388.0,27,10 嘉義縣,否
國立中正大學,前瞻製造系統博士學位學程,D 日,D 博士,4.0,0,10 嘉義縣,否
國立中正大學,前瞻製造系統碩士學位學程,D 日,M 碩士,8.0,2,10 嘉義縣,否
國立中正大學,環境智能及智慧系統博士學位學程,D 日,D 博士,1.0,0,10 嘉義縣,否
國立中正大學,社會福利學系,D 日,D 博士,19.0,0,10 嘉義縣,否
國立中正大學,社會福利學系,D 日,M 碩士,59.0,0,10 嘉義縣,否
國立中正大學,社會福利學系,D 日,B 學士,198.0,13,10 嘉義縣,否
國立中正大學,運動競技學系運動與休閒教育碩士班,D 日,M 碩士,39.0,0,10 嘉義縣,否
國立中正大學,運動競技學系,D 日,B 學士,113.0,14,10 嘉義縣,否
國立中正大學,紫荊不分系學士學位學程,D 日,B 學士,33.0,2,10 嘉義縣,否
國立中正大學,通識及共同科目,D 日,,0.0,6,10 嘉義縣,否
國立中正大學,軍訓教官,D 日,,0.0,2,10 嘉義縣,否
國立中正大學,師資培育中心,D 日,,0.0,6,10 嘉義縣,否
國立中正大學,語言中心,D 日,,0.0,6,10 嘉義縣,否
國立高雄師範大學,教育學系,D 日,D 博士,84.0,0,50 高雄市,否
國立高雄師範大學,教育學系,D 日,M 碩士,62.0,0,50 高雄市,否
國立高雄師範大學,教育學系學校行政領導碩士班,N 職,M 碩士,137.0,0,50 高雄市,否
國立高雄師範大學,教育學系,D 日,B 學士,157.0,11,50 高雄市,否
國立高雄師範大學,運動與健康現役軍人營區碩士在職專班,N 職,M 碩士,3.0,0,50 高雄市,否
國立高雄師範大學,成人教育研究所,D 日,D 博士,65.0,0,50 高雄市,否
國立高雄師範大學,成人教育研究所,D 日,M 碩士,60.0,8,50 高雄市,否
國立高雄師範大學,成人教育研究所(文教事業經營),N 職,M 碩士,63.0,0,50 高雄市,否
國立高雄師範大學,特殊教育學系特殊教育博士班,D 日,D 博士,28.0,0,50 高雄市,否
國立高雄師範大學,特殊教育學系特殊教育碩士班,D 日,M 碩士,86.0,0,50 高雄市,否
國立高雄師範大學,特殊教育學系特殊教育教學碩士班,N 職,M 碩士,16.0,0,50 高雄市,否
國立高雄師範大學,特殊教育學系,D 日,B 學士,151.0,12,50 高雄市,否
國立高雄師範大學,高階教育經營與行政管理馬來西亞境外碩士在職專班,N 職,M 碩士,28.0,0,50 高雄市,否
國立高雄師範大學,工業科技教育學系,D 日,D 博士,34.0,0,50 高雄市,否
國立高雄師範大學,工業科技教育學系,D 日,M 碩士,35.0,0,50 高雄市,否
國立高雄師範大學,工業科技教育學系,N 職,M 碩士,127.0,0,50 高雄市,否
國立高雄師範大學,工業科技教育學系,D 日,B 學士,155.0,11,50 高雄市,否
國立高雄師範大學,體育學系,D 日,M 碩士,65.0,0,50 高雄市,否
國立高雄師範大學,體育學系體育教學碩士班(夜間班),N 職,M 碩士,78.0,0,50 高雄市,否
國立高雄師範大學,體育學系,D 日,B 學士,211.0,11,50 高雄市,否
國立高雄師範大學,科學教育暨環境教育研究所科學教育博士班,D 日,D 博士,48.0,0,50 高雄市,否
國立高雄師範大學,科學教育暨環境教育研究所,D 日,M 碩士,71.0,8,50 高雄市,否
國立高雄師範大學,科學教育暨環境教育研究所科學教育教學碩士班,N 職,M 碩士,32.0,0,50 高雄市,否
國立高雄師範大學,性別教育博士學位學程,D 日,D 博士,23.0,0,50 高雄市,否
國立高雄師範大學,性別教育研究所,D 日,M 碩士,48.0,9,50 高雄市,否
國立高雄師範大學,視覺設計學系,D 日,M 碩士,67.0,0,50 高雄市,否
國立高雄師範大學,視覺設計學系視覺設計碩士在職專班(夜間班),N 職,M 碩士,59.0,0,50 高雄市,否
國立高雄師範大學,視覺設計學系,D 日,B 學士,164.0,9,50 高雄市,否
國立高雄師範大學,工業設計學系,D 日,M 碩士,25.0,0,50 高雄市,否
國立高雄師範大學,工業設計學系,D 日,B 學士,143.0,9,50 高雄市,否
國立高雄師範大學,美術學系,D 日,M 碩士,80.0,0,50 高雄市,否
國立高雄師範大學,美術學系,N 職,M 碩士,92.0,0,50 高雄市,否
國立高雄師範大學,美術學系,D 日,B 學士,170.0,10,50 高雄市,否
國立高雄師範大學,藝術產業學士原住民專班,D 日,B 學士,116.0,2,50 高雄市,否
國立高雄師範大學,音樂學系,D 日,M 碩士,45.0,0,50 高雄市,否
國立高雄師範大學,音樂學系,N 職,M 碩士,38.0,0,50 高雄市,否
國立高雄師範大學,音樂學系,D 日,B 學士,110.0,9,50 高雄市,否
國立高雄師範大學,跨領域藝術研究所,D 日,M 碩士,61.0,5,50 高雄市,否
國立高雄師範大學,表演藝術碩士學位學程,N 職,M 碩士,55.0,2,50 高雄市,否
國立高雄師範大學,文化創意設計碩士學位學程在職專班,N 職,M 碩士,56.0,2,50 高雄市,否
國立高雄師範大學,經學研究所,D 日,M 碩士,45.0,7,50 高雄市,否
國立高雄師範大學,經學研究所經學碩士在職專班,N 職,M 碩士,10.0,0,50 高雄市,否
國立高雄師範大學,英語學系,D 日,D 博士,20.0,0,50 高雄市,否
國立高雄師範大學,英語學系,D 日,M 碩士,77.0,0,50 高雄市,否
國立高雄師範大學,英語學系英語教學碩士班(暑期班),N 職,M 碩士,70.0,0,50 高雄市,否
國立高雄師範大學,英語學系,D 日,B 學士,319.0,12,50 高雄市,否
國立高雄師範大學,華語文教學博士學位學程,D 日,D 博士,10.0,0,50 高雄市,否
國立高雄師範大學,華語文教學研究所,D 日,M 碩士,76.0,9,50 高雄市,否
國立高雄師範大學,臺灣歷史文化及語言研究所,D 日,M 碩士,74.0,7,50 高雄市,否
國立高雄師範大學,臺灣歷史文化及語言研究所臺灣研究碩士學位在職進修專班,N 職,M 碩士,33.0,0,50 高雄市,否
國立高雄師範大學,語言與文化學士原住民專班,D 日,B 學士,94.0,2,50 高雄市,否
國立高雄師範大學,國文學系,D 日,D 博士,56.0,0,50 高雄市,否
國立高雄師範大學,國文學系,D 日,M 碩士,67.0,0,50 高雄市,否
國立高雄師範大學,國文學系書法碩士在職專班,N 職,M 碩士,163.0,0,50 高雄市,否
國立高雄師範大學,國文學系,D 日,B 學士,354.0,12,50 高雄市,否
國立高雄師範大學,諮商心理與復健諮商研究所諮商心理博士班,D 日,D 博士,37.0,0,50 高雄市,否
國立高雄師範大學,諮商心理與復健諮商研究所,D 日,M 碩士,127.0,7,50 高雄市,否
國立高雄師範大學,地理學系,D 日,D 博士,31.0,0,50 高雄市,否
國立高雄師範大學,地理學系,D 日,M 碩士,20.0,0,50 高雄市,否
國立高雄師範大學,地理學系地理教學碩士班(暑週班),N 職,M 碩士,17.0,0,50 高雄市,否
國立高雄師範大學,地理學系,D 日,B 學士,161.0,11,50 高雄市,否
國立高雄師範大學,客家文化研究所,D 日,M 碩士,40.0,5,50 高雄市,否
國立高雄師範大學,東南亞學碩士在職學位學程,N 職,M 碩士,66.0,2,50 高雄市,否
國立高雄師範大學,事業經營學系,D 日,M 碩士,25.0,0,50 高雄市,否
國立高雄師範大學,事業經營學系,N 職,M 碩士,63.0,0,50 高雄市,否
國立高雄師範大學,事業經營學系,D 日,B 學士,135.0,9,50 高雄市,否
國立高雄師範大學,環境與創意產業碩士在職學位學程,N 職,M 碩士,30.0,2,50 高雄市,否
國立高雄師範大學,人力與知識管理研究所,D 日,M 碩士,41.0,8,50 高雄市,否
國立高雄師範大學,人力與知識管理研究所人力與知識管理碩士在職專班(夜間班),N 職,M 碩士,65.0,0,50 高雄市,否
國立高雄師範大學,生物科技系,D 日,M 碩士,54.0,0,50 高雄市,否
國立高雄師範大學,生物科技系,D 日,B 學士,166.0,9,50 高雄市,否
國立高雄師範大學,化學系,D 日,M 碩士,20.0,0,50 高雄市,否
國立高雄師範大學,化學系,N 職,M 碩士,1.0,0,50 高雄市,否
國立高雄師範大學,化學系,D 日,B 學士,155.0,10,50 高雄市,否
國立高雄師範大學,物理學系,D 日,D 博士,9.0,0,50 高雄市,否
國立高雄師範大學,物理學系,D 日,M 碩士,14.0,0,50 高雄市,否
國立高雄師範大學,物理學系,N 職,M 碩士,2.0,0,50 高雄市,否
國立高雄師範大學,物理學系,D 日,B 學士,156.0,11,50 高雄市,否
國立高雄師範大學,數學系,D 日,M 碩士,40.0,0,50 高雄市,否
國立高雄師範大學,數學系數學教學碩士班,N 職,M 碩士,35.0,0,50 高雄市,否
國立高雄師範大學,數學系,D 日,B 學士,320.0,11,50 高雄市,否
國立高雄師範大學,軟體工程與管理學系,D 日,M 碩士,41.0,0,50 高雄市,否
國立高雄師範大學,軟體工程與管理學系資訊科技碩士在職專班,N 職,M 碩士,46.0,0,50 高雄市,否
國立高雄師範大學,軟體工程與管理學系,D 日,B 學士,131.0,9,50 高雄市,否
國立高雄師範大學,電子工程學系,D 日,M 碩士,30.0,0,50 高雄市,否
國立高雄師範大學,電子工程學系,D 日,B 學士,185.0,9,50 高雄市,否
國立高雄師範大學,工程國際碩士學位學程,D 日,M 碩士,2.0,0,50 高雄市,否
國立高雄師範大學,電機工程學系,D 日,M 碩士,21.0,0,50 高雄市,否
國立高雄師範大學,電機工程學系,D 日,B 學士,181.0,9,50 高雄市,否
國立高雄師範大學,運動競技與產業學士原住民專班,D 日,B 學士,136.0,2,50 高雄市,否
國立高雄師範大學,通識及共同科目,D 日,,0.0,2,50 高雄市,否
國立彰化師範大學,教育研究所,D 日,D 博士,32.0,0,07 彰化縣,否
國立彰化師範大學,教育研究所,D 日,M 碩士,63.0,7,07 彰化縣,否
國立彰化師範大學,教育研究所教育學回流碩士在職專班,N 職,M 碩士,116.0,0,07 彰化縣,否
國立彰化師範大學,特殊教育學系,D 日,D 博士,24.0,0,07 彰化縣,否
國立彰化師範大學,特殊教育學系,D 日,M 碩士,54.0,0,07 彰化縣,否
國立彰化師範大學,特殊教育學系特教教學碩士學位班,N 職,M 碩士,87.0,0,07 彰化縣,否
國立彰化師範大學,特殊教育學系,D 日,B 學士,263.0,14,07 彰化縣,否
國立彰化師範大學,工業教育與技術學系,D 日,D 博士,0.0,0,07 彰化縣,否
國立彰化師範大學,工業教育與技術學系,D 日,M 碩士,0.0,0,07 彰化縣,否
國立彰化師範大學,工業教育與技術學系,N 職,M 碩士,118.0,0,07 彰化縣,否
國立彰化師範大學,科學教育研究所,D 日,D 博士,27.0,0,07 彰化縣,否
國立彰化師範大學,科學教育研究所,D 日,M 碩士,22.0,7,07 彰化縣,否
國立彰化師範大學,科學教育研究所數理創意教學及科普推廣碩士在職專班,N 職,M 碩士,23.0,0,07 彰化縣,否
國立彰化師範大學,公共事務與公民教育學系,D 日,M 碩士,38.0,0,07 彰化縣,否
國立彰化師範大學,公共事務與公民教育學系,D 日,B 學士,139.0,8,07 彰化縣,否
國立彰化師範大學,工業教育與技術學系,D 日,B 學士,0.0,0,07 彰化縣,否
國立彰化師範大學,運動學系應用運動科學碩士班,D 日,M 碩士,32.0,0,07 彰化縣,否
國立彰化師範大學,運動學系運動與健康休閒碩士在職專班,N 職,M 碩士,46.0,0,07 彰化縣,否
國立彰化師範大學,運動學系,D 日,B 學士,250.0,10,07 彰化縣,否
國立彰化師範大學,美術學系,D 日,M 碩士,63.0,0,07 彰化縣,否
國立彰化師範大學,美術學系藝術教育教學碩士學位班,N 職,M 碩士,0.0,0,07 彰化縣,否
國立彰化師範大學,美術學系,D 日,B 學士,170.0,13,07 彰化縣,否
國立彰化師範大學,歷史學研究所,D 日,M 碩士,22.0,5,07 彰化縣,否
國立彰化師範大學,英語學系,D 日,D 博士,11.0,0,07 彰化縣,否
國立彰化師範大學,英語學系,D 日,M 碩士,41.0,0,07 彰化縣,否
國立彰化師範大學,英語學系應用英語碩士在職專班,N 職,M 碩士,62.0,0,07 彰化縣,否
國立彰化師範大學,英語學系,D 日,B 學士,224.0,15,07 彰化縣,否
國立彰化師範大學,兒童英語研究所,D 日,M 碩士,40.0,4,07 彰化縣,否
國立彰化師範大學,翻譯研究所,D 日,M 碩士,53.0,5,07 彰化縣,否
國立彰化師範大學,台灣文學研究所,D 日,M 碩士,26.0,5,07 彰化縣,否
國立彰化師範大學,台灣文學研究所台灣文學教學碩士學位班,N 職,M 碩士,1.0,0,07 彰化縣,否
國立彰化師範大學,國文學系,D 日,D 博士,25.0,0,07 彰化縣,否
國立彰化師範大學,國文學系,D 日,M 碩士,33.0,0,07 彰化縣,否
國立彰化師範大學,國文學系國語文教學碩士在職專班,N 職,M 碩士,66.0,0,07 彰化縣,否
國立彰化師範大學,國文學系,D 日,B 學士,354.0,15,07 彰化縣,否
國立彰化師範大學,輔導與諮商學系,D 日,D 博士,43.0,0,07 彰化縣,否
國立彰化師範大學,輔導與諮商學系,D 日,M 碩士,169.0,0,07 彰化縣,否
國立彰化師範大學,輔導與諮商學系輔導活動教學碩士學位班,N 職,M 碩士,158.0,0,07 彰化縣,否
國立彰化師範大學,輔導與諮商學系,D 日,B 學士,340.0,21,07 彰化縣,否
國立彰化師範大學,復健諮商研究所,D 日,M 碩士,58.0,4,07 彰化縣,否
國立彰化師範大學,地理學系地理暨環境資源博士班,D 日,D 博士,9.0,0,07 彰化縣,否
國立彰化師範大學,地理學系,D 日,M 碩士,29.0,0,07 彰化縣,否
國立彰化師範大學,地理學系地理教學碩士學位班,N 職,M 碩士,0.0,0,07 彰化縣,否
國立彰化師範大學,地理學系,D 日,B 學士,180.0,12,07 彰化縣,否
國立彰化師範大學,會計學系,D 日,M 碩士,94.0,0,07 彰化縣,否
國立彰化師範大學,會計學系企業高階管理碩士在職專班,N 職,M 碩士,121.0,0,07 彰化縣,否
國立彰化師範大學,會計學系,D 日,B 學士,336.0,14,07 彰化縣,否
國立彰化師範大學,財務金融技術學系,D 日,D 博士,79.0,0,07 彰化縣,否
國立彰化師範大學,財務金融技術學系,D 日,M 碩士,55.0,0,07 彰化縣,否
國立彰化師範大學,財務金融技術學系,D 日,B 學士,151.0,12,07 彰化縣,否
國立彰化師範大學,企業管理學系,D 日,M 碩士,90.0,0,07 彰化縣,否
國立彰化師範大學,企業管理學系國際企業經營管理碩士在職專班,N 職,M 碩士,120.0,0,07 彰化縣,否
國立彰化師範大學,企業管理學系,D 日,B 學士,212.0,12,07 彰化縣,否
國立彰化師範大學,財務金融技術學系行政管理碩士在職專班,N 職,M 碩士,110.0,0,07 彰化縣,否
國立彰化師範大學,人力資源管理研究所,D 日,D 博士,28.0,0,07 彰化縣,否
